"province_name","district","year","week","weekly_dengue_cases","weekly_diarrhea_cases","population","rainsum","meantemperature","max_temperature","min_temperature","rainsum_std"
"02 Phongsali",2,2021,25,0,30,194691,0.9,24.0285714285714,28.5,19.5,-0.758809772054104
"02 Phongsali",2,2021,26,0,11,194691,68.3,21.9428571428571,24.5714285714286,19.2857142857143,0.842218713095913
"02 Phongsali",2,2021,27,0,21,194691,48.1,22.4285714285714,25.8571428571429,18.9714285714286,0.362385250187451
"02 Phongsali",2,2021,28,0,20,194691,24.4,23.2857142857143,27.4285714285714,19.1142857142857,-0.200587674116042
"02 Phongsali",2,2021,29,0,16,194691,266,21.7857142857143,24.4571428571429,19.0714285714286,5.53841057532378
"02 Phongsali",2,2021,30,0,5,194691,77.6,22.7142857142857,26.3571428571429,19,1.06313213908842
"02 Phongsali",2,2021,31,0,7,194691,62.8,23.3857142857143,27.3571428571429,19.3571428571429,0.711570988046579
"02 Phongsali",2,2021,32,0,7,194691,43.9,23.6285714285714,27.4285714285714,19.7857142857143,0.262617896513414
"02 Phongsali",2,2021,33,0,18,194691,66.9,20.9857142857143,23.2857142857143,18.6428571428571,0.8089629285379
"02 Phongsali",2,2021,34,0,11,194691,22.7,22.9571428571429,27.0714285714286,18.7857142857143,-0.240969698222199
"02 Phongsali",2,2021,35,0,8,194691,39,22.6142857142857,26.2857142857143,18.9285714285714,0.146222650560372
"02 Phongsali",2,2021,36,0,4,194691,42.9,22.3571428571429,26,18.6428571428571,0.238863764686263
"02 Phongsali",2,2021,37,0,10,194691,17.1,22.5857142857143,26.9714285714286,18.1428571428571,-0.373992836454248
"02 Phongsali",2,2021,38,0,10,194691,29.4,21.8285714285714,25.3571428571429,18.2428571428571,-0.0818170149802836
"02 Phongsali",2,2021,39,0,12,194691,0,22.1857142857143,26.2857142857143,18.0428571428571,-0.78018849069854
"02 Phongsali",2,2021,40,0,11,194691,57.5,21.7428571428571,25.4285714285714,18,0.585674089362676
"02 Phongsali",2,2021,41,1,6,194691,4,21.9714285714286,25.9285714285714,17.9571428571429,-0.685171963389934
"02 Phongsali",2,2021,42,2,18,194691,14.1,19.0428571428571,21.7857142857143,16.2857142857143,-0.445255231935703
"02 Phongsali",2,2021,43,0,7,194691,86.3,16.8,18.8571428571429,14.6857142857143,1.26979308598464
"02 Phongsali",2,2021,44,0,5,194691,128.5,19.8857142857143,22.6428571428571,17.0714285714286,2.27221744909044
"02 Phongsali",2,2021,45,0,2,194691,15,19.3142857142857,22.7142857142857,15.8571428571429,-0.423876513291266
"02 Phongsali",2,2021,46,0,0,194691,2.5,16.0714285714286,18.2142857142857,13.8571428571429,-0.720803161130661
"02 Phongsali",2,2021,47,0,3,194691,46.3,18.9142857142857,22.8571428571429,14.9285714285714,0.319627812898578
"02 Phongsali",2,2021,48,0,1,194691,11.2,14.9142857142857,18.5,11.2571428571429,-0.514142214234442
"02 Phongsali",2,2021,49,0,1,194691,0,13.5571428571429,18.6428571428571,8.42857142857143,-0.78018849069854
"02 Phongsali",2,2021,50,0,0,194691,0,15.8571428571429,20.4285714285714,11.2142857142857,-0.78018849069854
"02 Phongsali",2,2021,51,0,0,194691,0,14.2,19.1,9.28571428571429,-0.78018849069854
"02 Phongsali",2,2021,52,0,0,194691,25.2,15.9428571428571,18.6428571428571,13.2142857142857,-0.18158436865432
"02 Phongsali",2,2021,53,0,0,194691,0,13.55,16,11,-0.78018849069854
"02 Phongsali",2,2022,1,0,3,196168,0,15.6333333333333,19.5833333333333,11.5833333333333,-0.78018849069854
"02 Phongsali",2,2022,2,0,7,196168,1.4,17.7857142857143,22.7142857142857,12.7857142857143,-0.746932706140528
"02 Phongsali",2,2022,3,0,4,196168,71.1,14.2285714285714,17.2857142857143,11.1428571428571,0.908730282211937
"02 Phongsali",2,2022,4,0,2,196168,16.7,16.7571428571429,21.9285714285714,11.5714285714286,-0.383494489185109
"02 Phongsali",2,2022,5,0,5,196168,0,16.7714285714286,21.9285714285714,11.5714285714286,-0.78018849069854
"02 Phongsali",2,2022,6,0,6,196168,25.2,16.2714285714286,21.3571428571429,11.1428571428571,-0.18158436865432
"02 Phongsali",2,2022,7,0,12,196168,0,18.2,24.1428571428571,12.2142857142857,-0.78018849069854
"02 Phongsali",2,2022,8,0,8,196168,117.5,11.5857142857143,13.5714285714286,9.57142857142857,2.01092199899177
"02 Phongsali",2,2022,9,0,9,196168,NA,17.0571428571429,NA,13.7142857142857,NA
"02 Phongsali",2,2022,10,0,7,196168,0,21.3714285714286,27.4285714285714,15.2857142857143,-0.78018849069854
"02 Phongsali",2,2022,11,0,24,196168,38,46.6285714285714,75.3571428571429,17.8571428571429,0.12246851873322
"02 Phongsali",2,2022,12,0,19,196168,23.1,21.7428571428571,25.8571428571429,17.5714285714286,-0.231468045491338
"02 Phongsali",2,2022,13,0,8,196168,31.6,20.8428571428571,25.0714285714286,16.5714285714286,-0.0295579249605501
"02 Phongsali",2,2022,14,0,21,196168,7.8,16.7142857142857,19.5714285714286,13.8571428571429,-0.594906262446758
"02 Phongsali",2,2022,15,0,5,196168,4.7,22,28,15.9285714285714,-0.668544071110928
"02 Phongsali",2,2022,16,0,4,196168,83.4,20.3285714285714,24.0714285714286,16.5714285714286,1.2009061036859
"02 Phongsali",2,2022,17,0,11,196168,0,24.2428571428571,30.3571428571429,18.0714285714286,-0.78018849069854
"02 Phongsali",2,2022,18,0,10,196168,54.6,19.6571428571429,23.8571428571429,15.4285714285714,0.516787107063936
"02 Phongsali",2,2022,19,0,11,196168,12.9,21.5285714285714,24.8571428571429,18.1428571428571,-0.473760190128285
"02 Phongsali",2,2022,20,0,11,196168,43.5,20.5571428571429,24.0714285714286,17,0.253116243782554
"02 Phongsali",2,2022,21,0,12,196168,220.6,21.1714285714286,24.2142857142857,18.0714285714286,4.4599729903711
"02 Phongsali",2,2022,22,0,9,196168,91.2,22.8428571428571,26.9285714285714,18.7142857142857,1.38618833193768
"02 Phongsali",2,2022,23,0,10,196168,44.3,22.4571428571429,26.4285714285714,18.4285714285714,0.272119549244275
"02 Phongsali",2,2022,24,0,10,196168,92.6,21.5285714285714,25.2857142857143,17.7142857142857,1.4194441164957
"02 Phongsali",2,2022,25,0,15,196168,98.9,22.7428571428571,27.1428571428571,18.2857142857143,1.56909514700675
"02 Phongsali",2,2022,26,2,6,196168,98.6,21.9571428571429,25.3571428571429,18.5,1.56196890745861
"02 Phongsali",2,2022,27,1,8,196168,35.9,22.9571428571429,26.3571428571429,19.5,0.0725848418962017
"02 Phongsali",2,2022,28,2,7,196168,5,22.7142857142857,27.0714285714286,18.2857142857143,-0.661417831562782
"02 Phongsali",2,2022,29,0,8,196168,84.6,23.4142857142857,27.1428571428571,19.6428571428571,1.22941106187848
"02 Phongsali",2,2022,30,0,8,196168,20.1,23.2714285714286,27.5714285714286,18.9285714285714,-0.302730440972793
"02 Phongsali",2,2022,31,0,2,196168,43.6,23.4285714285714,27.5714285714286,19.2142857142857,0.255491656965269
"02 Phongsali",2,2022,32,0,8,196168,112.1,22.5428571428571,26.4285714285714,18.5714285714286,1.88264968712515
"02 Phongsali",2,2022,33,0,15,196168,56.5,21.8714285714286,25.2142857142857,18.5,0.561919957535524
"02 Phongsali",2,2022,34,0,7,196168,67.9,23.7714285714286,28.9,18.6142857142857,0.832717060365052
"02 Phongsali",2,2022,35,13,7,196168,109.1,22.4571428571429,25.9285714285714,18.9285714285714,1.8113872916437
"02 Phongsali",2,2022,36,13,11,196168,10,22.3571428571429,25.7857142857143,18.9285714285714,-0.542647172427024
"02 Phongsali",2,2022,37,27,16,196168,51.9,21.2428571428571,24.7857142857143,17.6428571428571,0.452650951130627
"02 Phongsali",2,2022,38,36,7,196168,25,22.3142857142857,25.8571428571429,18.7142857142857,-0.186335195019751
"02 Phongsali",2,2022,39,21,9,196168,0,21.2857142857143,24.5714285714286,17.9285714285714,-0.78018849069854
"02 Phongsali",2,2022,40,22,6,196168,12.7,21.6,25.2857142857143,17.8285714285714,-0.478511016493715
"02 Phongsali",2,2022,41,18,8,196168,5.7,19.4857142857143,22.5,16.4285714285714,-0.644789939283776
"02 Phongsali",2,2022,42,16,15,196168,0,19.4857142857143,22.7142857142857,16.2142857142857,-0.78018849069854
"02 Phongsali",2,2022,43,3,12,196168,0.3,19.6,23.2857142857143,15.8571428571429,-0.773062251150395
"02 Phongsali",2,2022,44,8,9,196168,0,19.2142857142857,24.1428571428571,14.2142857142857,-0.78018849069854
"02 Phongsali",2,2022,45,3,20,196168,0,18.6571428571429,22.8571428571429,14.4285714285714,-0.78018849069854
