"province_name","district","year","week","weekly_dengue_cases","weekly_diarrhea_cases","population","rainsum","meantemperature","max_temperature","min_temperature","rainsum_std"
"15 Xekong",15,2022,25,134,33,134283,14.4,29.1571428571429,34.2714285714286,24.0285714285714,-0.316647483644197
"15 Xekong",15,2022,26,70,11,134283,43.2,29,33.6285714285714,24.3142857142857,0.14747885982717
"15 Xekong",15,2022,27,91,36,134283,55.1,27.2571428571429,30.5285714285714,23.9142857142857,0.339253286469853
"15 Xekong",15,2022,28,67,5,134283,46.5,28.2428571428571,32.3,24.1285714285714,0.200660003349931
"15 Xekong",15,2022,29,86,28,134283,127.6,28.2,31.8571428571429,24.4857142857143,1.50762689416687
"15 Xekong",15,2022,30,46,23,134283,235.6,28.6428571428571,33.6571428571429,23.5857142857143,3.2481006821845
"15 Xekong",15,2022,31,18,25,134283,71.5,27.9142857142857,32.0285714285714,23.7285714285714,0.603547454279937
"15 Xekong",15,2022,32,21,19,134283,86.8,26.0571428571429,28.2,23.8714285714286,0.8501145742491
"15 Xekong",15,2022,33,31,29,134283,97.2,27.4571428571429,31.3571428571429,23.5142857142857,1.01771575383598
"15 Xekong",15,2022,34,21,31,134283,88.8,27.2571428571429,30.7714285714286,23.7,0.882345570323501
"15 Xekong",15,2022,35,13,24,134283,NA,28.4428571428571,33.6285714285714,23.2,NA
"15 Xekong",15,2022,36,12,24,134283,169.3,28.1714285714286,32.6428571428571,23.6285714285714,2.17964316231812
"15 Xekong",15,2022,37,12,29,134283,93.6,28.4285714285714,33.1,23.7142857142857,0.959699960902062
"15 Xekong",15,2022,38,23,29,134283,48,27.6,31.6571428571429,23.4857142857143,0.224833250405731
"15 Xekong",15,2022,39,11,12,134283,152.5,26.1571428571429,29.1571428571429,23.1142857142857,1.90890279529316
"15 Xekong",15,2022,40,16,29,134283,14.8,28.2857142857143,33.3714285714286,23.1571428571429,-0.310201284429317
"15 Xekong",15,2022,41,7,9,134283,14.4,26.6428571428571,31.3714285714286,21.8714285714286,-0.316647483644197
"15 Xekong",15,2022,42,9,21,134283,68.2,24.2857142857143,28.8714285714286,19.6428571428571,0.550366310757176
"15 Xekong",15,2022,43,5,12,134283,3.8,27.0571428571429,32.6,21.4714285714286,-0.487471762838519
"15 Xekong",15,2022,44,6,73,134283,0,25.0714285714286,31.5857142857143,18.5142857142857,-0.54871065537988
"15 Xekong",15,2022,45,2,31,134283,0,27.2428571428571,34.6714285714286,19.7857142857143,-0.54871065537988
"15 Xekong",15,2022,46,1,44,134283,0,28.2,35.0428571428571,21.3,-0.54871065537988
"15 Xekong",15,2022,47,3,31,134283,25,27.4285714285714,32.1428571428571,22.6428571428571,-0.145823204449874
"15 Xekong",15,2022,48,1,29,134283,2.8,28.6571428571429,34.5857142857143,22.6857142857143,-0.50358726087572
"15 Xekong",15,2022,49,1,42,134283,1.1,26.2285714285714,31.9714285714286,20.4428571428571,-0.53098360753896
"15 Xekong",15,2022,50,2,49,134283,0,23.5142857142857,30.2714285714286,16.7,-0.54871065537988
"15 Xekong",15,2022,51,0,60,134283,0,23.0571428571429,30.0571428571429,16,-0.54871065537988
"15 Xekong",15,2022,52,0,45,134283,0,21.6714285714286,29.1142857142857,14.2,-0.54871065537988
"15 Xekong",15,2022,53,0,15,134283,0,22.3,29.6,15,-0.54871065537988
"15 Xekong",15,2023,1,2,80,136746,0,23.1333333333333,29.8333333333333,16.3833333333333,-0.54871065537988
"15 Xekong",15,2023,2,1,113,136746,5,24.7285714285714,29.2714285714286,20.1428571428571,-0.468133165193879
"15 Xekong",15,2023,3,0,150,136746,0,23.7,31.8428571428571,15.4857142857143,-0.54871065537988
"15 Xekong",15,2023,4,0,175,136746,0,23.8428571428571,31.7714285714286,15.8714285714286,-0.54871065537988
"15 Xekong",15,2023,5,0,125,136746,1.6,23.9714285714286,32.3,15.6285714285714,-0.52292585852036
"15 Xekong",15,2023,6,0,127,136746,0,28.7,36.1571428571429,21.1857142857143,-0.54871065537988
"15 Xekong",15,2023,7,0,113,136746,0,27.2857142857143,33.9857142857143,20.5428571428571,-0.54871065537988
"15 Xekong",15,2023,8,0,93,136746,0,25.3714285714286,33.1428571428571,17.5428571428571,-0.54871065537988
"15 Xekong",15,2023,9,0,65,136746,0,24.7714285714286,32.3571428571429,17.1285714285714,-0.54871065537988
"15 Xekong",15,2023,10,0,61,136746,0,25.3142857142857,33.9142857142857,16.6714285714286,-0.54871065537988
"15 Xekong",15,2023,11,1,61,136746,0,27.5857142857143,35.8428571428571,19.2571428571429,-0.54871065537988
"15 Xekong",15,2023,12,1,49,136746,0,30.2,36.8714285714286,23.4714285714286,-0.54871065537988
"15 Xekong",15,2023,13,0,35,136746,20,29.8714285714286,36.2571428571429,23.4714285714286,-0.226400694635876
"15 Xekong",15,2023,14,0,53,136746,0.6,30.6,36.7714285714286,24.4,-0.53904135655756
"15 Xekong",15,2023,15,1,50,136746,22.6,30.9571428571429,36.8714285714286,25,-0.184500399739155
"15 Xekong",15,2023,16,0,44,136746,15.7,31.2857142857143,36.7857142857143,25.7571428571429,-0.295697336195837
"15 Xekong",15,2023,17,1,61,136746,9.7,30.1571428571429,36.6,23.6428571428571,-0.392390324419038
"15 Xekong",15,2023,18,0,41,136746,2.6,30.1285714285714,35.8714285714286,24.3571428571429,-0.50681036048316
"15 Xekong",15,2023,19,0,60,136746,36.8,31.2285714285714,37.1428571428571,25.2857142857143,0.0443396723890884
"15 Xekong",15,2023,20,3,48,136746,39.5,29.5857142857143,34.7285714285714,24.4142857142857,0.0878515170895291
"15 Xekong",15,2023,21,0,38,136746,25,29.8714285714286,35.9714285714286,23.7142857142857,-0.145823204449874
"15 Xekong",15,2023,22,2,34,136746,26.1,29.7571428571429,34.7,24.7142857142857,-0.128096156608954
"15 Xekong",15,2023,23,3,34,136746,79.5,27.6571428571429,31.3428571428571,23.9142857142857,0.732471438577539
"15 Xekong",15,2023,24,6,32,136746,45.9,27.7428571428571,31.4857142857143,23.9428571428571,0.190990704527611
"15 Xekong",15,2023,25,11,30,136746,75.1,28.3857142857143,32.4285714285714,24.2714285714286,0.661563247213858
"15 Xekong",15,2023,26,19,28,136746,47.3,28.7714285714286,33.3142857142857,24.1714285714286,0.213552401779691
"15 Xekong",15,2023,27,10,24,136746,17.6,28.1857142857143,33.1142857142857,23.2142857142857,-0.265077889925156
"15 Xekong",15,2023,28,15,28,136746,41.8,27.8428571428571,31.2428571428571,24.3857142857143,0.12491716257509
"15 Xekong",15,2023,29,13,20,136746,87.4,26.3714285714286,29.7,22.9857142857143,0.859783873071421
"15 Xekong",15,2023,30,19,24,136746,61.3,28.1571428571429,32.0571428571429,24.2,0.439169374300494
"15 Xekong",15,2023,31,9,14,136746,167.1,26.4142857142857,29.0571428571429,23.7714285714286,2.14418906663628
"15 Xekong",15,2023,32,14,19,136746,8.4,28.2857142857143,32.3428571428571,24.1857142857143,-0.413340471867398
"15 Xekong",15,2023,33,12,13,136746,43.6,28.2857142857143,32.5857142857143,23.9714285714286,0.15392505904205
"15 Xekong",15,2023,34,14,21,136746,118.6,26.9714285714286,30.5142857142857,23.4142857142857,1.36258741183207
"15 Xekong",15,2023,35,9,16,136746,60.6,26.1714285714286,29.4428571428571,22.9428571428571,0.427888525674454
"15 Xekong",15,2023,36,15,11,136746,99.3,27.6714285714286,30.9285714285714,24.3857142857143,1.0515582997141
"15 Xekong",15,2023,37,9,7,136746,64.7,26.2571428571429,29.2857142857143,23.1714285714286,0.493962067626975
"15 Xekong",15,2023,38,20,7,136746,25.2,28.4428571428571,32.8,24.0428571428571,-0.142600104842434
"15 Xekong",15,2023,39,10,8,136746,74.8,27.2428571428571,30.4,24.0714285714286,0.656728597802697
"15 Xekong",15,2023,40,9,7,136746,47.8,27.8428571428571,31.4428571428571,24.2285714285714,0.221610150798291
"15 Xekong",15,2023,41,8,11,136746,33.3,25.3285714285714,28.5571428571429,22.1285714285714,-0.0120645707411124
"15 Xekong",15,2023,42,31,13,136746,19.2,24.6285714285714,27.5571428571429,21.6571428571429,-0.239293093065636
"15 Xekong",15,2023,43,25,7,136746,34,25.7,29.5714285714286,21.8142857142857,-0.00078372211507221
"15 Xekong",15,2023,44,25,9,136746,9.1,27.1857142857143,31.6142857142857,22.7571428571429,-0.402059623241358
"15 Xekong",15,2023,45,15,6,136746,20.8,28.5857142857143,33.8,23.3285714285714,-0.213508296206115
"15 Xekong",15,2023,46,15,7,136746,3.6,27.3285714285714,32.2,22.4,-0.490694862445959
"15 Xekong",15,2023,47,10,7,136746,0,23.8,30.7,16.8142857142857,-0.54871065537988
"15 Xekong",15,2023,48,13,6,136746,0.8,25.2,31,19.3428571428571,-0.53581825695012
"15 Xekong",15,2023,49,12,4,136746,2.2,24.5428571428571,28.9857142857143,20.1285714285714,-0.51325655969804
"15 Xekong",15,2023,50,9,8,136746,0,25.2428571428571,30.7857142857143,19.7285714285714,-0.54871065537988
"15 Xekong",15,2023,51,9,14,136746,2.6,23.2714285714286,27.8571428571429,18.6714285714286,-0.50681036048316
"15 Xekong",15,2023,52,6,15,136746,0,20.9285714285714,26.3285714285714,15.5428571428571,-0.54871065537988
"15 Xekong",15,2023,53,1,0,136746,0.6,24.95,31.3,18.6,-0.53904135655756
"16 Champasak",16,2015,1,0,5,703855,0,24.6833333333333,31.5833333333333,17.7,-0.64042906990911
"16 Champasak",16,2015,2,0,17,703855,0,25.0428571428571,31.6142857142857,18.3714285714286,-0.64042906990911
"16 Champasak",16,2015,3,0,23,703855,0,22.1857142857143,29.3,14.9714285714286,-0.64042906990911
"16 Champasak",16,2015,4,0,28,703855,0,24.6571428571429,32.4714285714286,16.7714285714286,-0.64042906990911
"16 Champasak",16,2015,5,0,34,703855,0,25.9,32.9,18.8571428571429,-0.64042906990911
"16 Champasak",16,2015,6,1,27,703855,0,24.4428571428571,32,16.8428571428571,-0.64042906990911
"16 Champasak",16,2015,7,3,31,703855,0,26.5857142857143,32.1714285714286,20.9571428571429,-0.64042906990911
"16 Champasak",16,2015,8,4,31,703855,2.8,28.5714285714286,33.1571428571429,23.9285714285714,-0.594145818546591
"16 Champasak",16,2015,9,4,31,703855,0,30.4428571428571,35.8142857142857,25.0142857142857,-0.64042906990911
"16 Champasak",16,2015,10,0,50,703855,0,30.3285714285714,35.5428571428571,25.1,-0.64042906990911
"16 Champasak",16,2015,11,0,27,703855,0,30.4857142857143,35.3571428571429,25.5571428571429,-0.64042906990911
"16 Champasak",16,2015,12,3,33,703855,0,30.6285714285714,35.9571428571429,25.2142857142857,-0.64042906990911
"16 Champasak",16,2015,13,3,60,703855,15.8,29.8285714285714,35.9714285714286,23.6571428571429,-0.379259294363467
"16 Champasak",16,2015,14,27,28,703855,2.6,31.8285714285714,36.7,26.9,-0.597451765072486
"16 Champasak",16,2015,15,2,2,703855,10,29.7285714285714,35.7142857142857,23.7,-0.475131743614399
"16 Champasak",16,2015,16,3,36,703855,42,32,37.9714285714286,25.9714285714286,0.0538197005286772
"16 Champasak",16,2015,17,0,24,703855,26,30.4285714285714,35.4857142857143,25.3428571428571,-0.210656021542861
"16 Champasak",16,2015,18,5,17,703855,26,30.5285714285714,35.8714285714286,25.1571428571429,-0.210656021542861
"16 Champasak",16,2015,19,1,29,703855,28.4,31.3571428571429,36.1571428571429,26.5142857142857,-0.17098466323213
"16 Champasak",16,2015,20,1,7,703855,29.5,30.2285714285714,34.1142857142857,26.2714285714286,-0.152801957339712
"16 Champasak",16,2015,21,1,28,703855,47.3,29.4,33.4285714285714,25.3142857142857,0.141427283464874
"16 Champasak",16,2015,22,3,19,703855,86.2,30.9,34.6571428571429,27.1,0.784433882751301
"16 Champasak",16,2015,23,2,15,703855,0,30.5285714285714,34.2857142857143,26.7142857142857,-0.64042906990911
"16 Champasak",16,2015,24,45,33,703855,64.5,30.0285714285714,34.2428571428571,25.7571428571429,0.425738684691778
"16 Champasak",16,2015,25,16,10,703855,82.5,27.8285714285714,30.6142857142857,24.9857142857143,0.723273872022258
"16 Champasak",16,2015,26,20,6,703855,29.4,28.5571428571429,32.0142857142857,25.0428571428571,-0.154454930602659
"16 Champasak",16,2015,27,6,12,703855,5.8,30.7285714285714,34.5142857142857,26.9,-0.544556620658178
"16 Champasak",16,2015,28,9,21,703855,199.7,27.3285714285714,30.5714285714286,24.0428571428571,2.66055853619627
"16 Champasak",16,2015,29,3,25,703855,40.5,27.4714285714286,30.1857142857143,24.6857142857143,0.0290251015844705
"16 Champasak",16,2015,30,2,4,703855,41.4,27.2428571428571,30.1142857142857,24.3142857142857,0.0439018609509945
"16 Champasak",16,2015,31,2,20,703855,95.3,25.9857142857143,28.7714285714286,23.1571428571429,0.934854449679489
"16 Champasak",16,2015,32,1,8,703855,56.2,27.9,31.4285714285714,24.2857142857143,0.288541903867167
"16 Champasak",16,2015,33,1,11,703855,24.8,29.6285714285714,33.1428571428571,26.0571428571429,-0.230491700698226
"16 Champasak",16,2015,34,3,21,703855,112.2,29.3714285714286,33.5571428571429,25.1285714285714,1.21420693111755
"16 Champasak",16,2015,35,2,32,703855,167.8,27.0428571428571,29.7,24.3428571428571,2.13326006531615
"16 Champasak",16,2015,36,0,12,703855,22.2,29.2285714285714,33,25.4,-0.273469005534851
"16 Champasak",16,2015,37,1,11,703855,114.9,26.8857142857143,30.1285714285714,23.5857142857143,1.25883720921712
"16 Champasak",16,2015,38,0,13,703855,74.9,28.6,32.6714285714286,24.4571428571429,0.597647904038277
"16 Champasak",16,2015,39,2,23,703855,55.2,28.9571428571429,32.8714285714286,25.0142857142857,0.272012171237696
"16 Champasak",16,2015,40,2,23,703855,30.6,27.4714285714286,30.9,24.0142857142857,-0.134619251447294
"16 Champasak",16,2015,41,1,4,703855,33.7,27.1428571428571,31.2285714285714,23.0142857142857,-0.0833770802959333
"16 Champasak",16,2015,42,0,5,703855,0,27.9,32.8571428571429,22.8714285714286,-0.64042906990911
"16 Champasak",16,2015,43,2,7,703855,4,28.4571428571429,34.1142857142857,22.7714285714286,-0.574310139391226
"16 Champasak",16,2015,44,0,3,703855,10,28.7857142857143,33.8428571428571,23.6857142857143,-0.475131743614399
"16 Champasak",16,2015,45,1,4,703855,9.5,28,32.5,23.4571428571429,-0.483396609929135
"16 Champasak",16,2015,46,0,3,703855,19.2,29.5142857142857,34.2,24.7428571428571,-0.323058203423265
"16 Champasak",16,2015,47,0,25,703855,2,28.6285714285714,34.4571428571429,22.7714285714286,-0.607369604650168
"16 Champasak",16,2015,48,3,13,703855,0,28.3857142857143,34.2142857142857,22.5142857142857,-0.64042906990911
"16 Champasak",16,2015,49,0,8,703855,0,27.5428571428571,33.7285714285714,21.3,-0.64042906990911
"16 Champasak",16,2015,50,0,19,703855,0,28.2,34.4428571428571,21.9,-0.64042906990911
"16 Champasak",16,2015,51,0,18,703855,0,24.8857142857143,31.1714285714286,18.5714285714286,-0.64042906990911
"16 Champasak",16,2015,52,0,20,703855,0,27.7571428571429,34.3285714285714,21.1571428571429,-0.64042906990911
"16 Champasak",16,2015,53,0,6,703855,0,26.15,32.25,20,-0.64042906990911
"16 Champasak",16,2016,1,3,36,713838,0,27.2166666666667,34.1666666666667,20.25,-0.64042906990911
"16 Champasak",16,2016,2,0,31,713838,7.8,27.5285714285714,32.7,22.3,-0.511497155399236
"16 Champasak",16,2016,3,2,38,713838,42.4,27.8285714285714,31.9714285714286,23.6285714285714,0.0604315935804656
"16 Champasak",16,2016,4,9,33,713838,0,24.2285714285714,30.4714285714286,17.9285714285714,-0.64042906990911
"16 Champasak",16,2016,5,8,17,713838,0.3,27.0857142857143,33.5571428571429,20.5714285714286,-0.635470150120269
"16 Champasak",16,2016,6,0,44,713838,0,22.7285714285714,29.9285714285714,15.4857142857143,-0.64042906990911
"16 Champasak",16,2016,7,2,76,713838,0,26.7857142857143,34.2571428571429,19.2857142857143,-0.64042906990911
"16 Champasak",16,2016,8,12,40,713838,0,27.3142857142857,34.6428571428571,19.9428571428571,-0.64042906990911
"16 Champasak",16,2016,9,7,26,713838,0,25.0428571428571,32.7285714285714,17.3142857142857,-0.64042906990911
"16 Champasak",16,2016,10,1,42,713838,0,30,36.0142857142857,23.9142857142857,-0.64042906990911
"16 Champasak",16,2016,11,1,34,713838,0,30.7571428571429,36.0285714285714,25.4428571428571,-0.64042906990911
"16 Champasak",16,2016,12,3,35,713838,0,32.3571428571429,37.5142857142857,27.1285714285714,-0.64042906990911
"16 Champasak",16,2016,13,0,36,713838,0,28.4714285714286,34.9,22,-0.64042906990911
"16 Champasak",16,2016,14,3,77,713838,0,32.1285714285714,36.8714285714286,27.3571428571429,-0.64042906990911
"16 Champasak",16,2016,15,4,33,713838,0,34,38.8714285714286,29.0857142857143,-0.64042906990911
"16 Champasak",16,2016,16,15,32,713838,0,34.2714285714286,39.8285714285714,28.6714285714286,-0.64042906990911
"16 Champasak",16,2016,17,39,60,713838,9.8,32.8,37.8714285714286,27.6714285714286,-0.478437690140293
"16 Champasak",16,2016,18,85,57,713838,0,31.9428571428571,37.2857142857143,26.5857142857143,-0.64042906990911
"16 Champasak",16,2016,19,26,51,713838,39,33.1714285714286,38.7,27.5857142857143,0.00423050264026378
"16 Champasak",16,2016,20,47,22,713838,18.5,30.9285714285714,35.6428571428571,26.1428571428571,-0.334629016263894
"16 Champasak",16,2016,21,68,29,713838,86.1,29.0142857142857,33.3857142857143,24.5857142857143,0.782780909488354
"16 Champasak",16,2016,22,87,38,713838,31.2,29.1285714285714,32.8428571428571,25.3857142857143,-0.124701411869611
"16 Champasak",16,2016,23,111,50,713838,37.8,29.8714285714286,33.8428571428571,25.8571428571429,-0.0156051765151016
"16 Champasak",16,2016,24,94,48,713838,30.8,29.5142857142857,33.7571428571429,25.2285714285714,-0.1313133049214
"16 Champasak",16,2016,25,100,41,713838,40.9,28.9,32.8285714285714,24.9428571428571,0.0356369946362589
"16 Champasak",16,2016,26,73,68,713838,147.9,26.8571428571429,29.4428571428571,24.2142857142857,1.80431838598967
"16 Champasak",16,2016,27,71,31,713838,121,27.2,29.9142857142857,24.4285714285714,1.3596685782569
"16 Champasak",16,2016,28,81,38,713838,120.4,27.7,31.0142857142857,24.3428571428571,1.34975073867921
"16 Champasak",16,2016,29,60,39,713838,7.1,29.3285714285714,32.9,25.7142857142857,-0.523067968239865
"16 Champasak",16,2016,30,47,16,713838,115,28.2142857142857,32.1714285714286,24.2142857142857,1.26049018248007
"16 Champasak",16,2016,31,34,26,713838,18.6,28.2571428571429,32,24.4714285714286,-0.332976043000947
"16 Champasak",16,2016,32,17,12,713838,148,28.2857142857143,31.6571428571429,24.8571428571429,1.80597135925262
"16 Champasak",16,2016,33,20,10,713838,16.4,28.7285714285714,31.9142857142857,25.4857142857143,-0.369341454785784
"16 Champasak",16,2016,34,33,15,713838,25.2,28.7142857142857,32.0571428571429,25.3,-0.223879807646438
"16 Champasak",16,2016,35,24,9,713838,80.6,28.3,31.7428571428571,24.8,0.691867380026263
"16 Champasak",16,2016,36,27,13,713838,133.8,28.4714285714286,31.8142857142857,25.0857142857143,1.57124915591413
"16 Champasak",16,2016,37,19,19,713838,182.7,27.1857142857143,29.8428571428571,24.4714285714286,2.37955308149527
"16 Champasak",16,2016,38,7,9,713838,114.8,27.7714285714286,30.8428571428571,24.6,1.25718423595418
"16 Champasak",16,2016,39,12,24,713838,15,28.2571428571429,31.8857142857143,24.6,-0.392483080467043
"16 Champasak",16,2016,40,2,23,713838,164.9,28,31.7857142857143,24.1428571428571,2.08532384069068
"16 Champasak",16,2016,41,7,29,713838,12.7,28.2857142857143,32.0857142857143,24.4285714285714,-0.430501465514827
"16 Champasak",16,2016,42,8,10,713838,6.2,27.2571428571429,31.2857142857143,23.1714285714286,-0.537944727606389
"16 Champasak",16,2016,43,24,14,713838,162.3,28.4,32.6428571428571,24.1,2.04234653585406
"16 Champasak",16,2016,44,23,6,713838,2.2,28.2571428571429,32.6,23.8571428571429,-0.604063658124274
"16 Champasak",16,2016,45,11,6,713838,7.4,27.7142857142857,32.1857142857143,23.2,-0.518109048451024
"16 Champasak",16,2016,46,22,21,713838,0,27.7857142857143,33.4,22.1,-0.64042906990911
"16 Champasak",16,2016,47,11,15,713838,9.5,28.6428571428571,33.3285714285714,23.9285714285714,-0.483396609929135
"16 Champasak",16,2016,48,13,14,713838,17,26.2857142857143,31.8,20.7428571428571,-0.359423615208101
"16 Champasak",16,2016,49,3,16,713838,0,26.0714285714286,31.0428571428571,21.0428571428571,-0.64042906990911
"16 Champasak",16,2016,50,4,26,713838,17.8,25.4142857142857,30.3714285714286,20.4,-0.346199829104524
"16 Champasak",16,2016,51,8,14,713838,0,25.6142857142857,31.2,19.9857142857143,-0.64042906990911
"16 Champasak",16,2016,52,7,21,713838,0,26.4714285714286,32.2285714285714,20.6571428571429,-0.64042906990911
"16 Champasak",16,2016,53,0,13,713838,0,23.2333333333333,27.7666666666667,18.6333333333333,-0.64042906990911
"16 Champasak",16,2017,1,3,33,723745,0,26.85,32.9333333333333,20.7166666666667,-0.64042906990911
"16 Champasak",16,2017,2,12,37,723745,0,28.5142857142857,33.8142857142857,23.1428571428571,-0.64042906990911
"16 Champasak",16,2017,3,31,29,723745,4.6,26.6428571428571,32.7428571428571,20.4714285714286,-0.564392299813543
"16 Champasak",16,2017,4,29,41,723745,0,26.0857142857143,32.8571428571429,19.2571428571429,-0.64042906990911
"16 Champasak",16,2017,5,16,80,723745,0,26.2571428571429,32.7857142857143,19.6857142857143,-0.64042906990911
"16 Champasak",16,2017,6,2,58,723745,0,26.5,34.2857142857143,18.6857142857143,-0.64042906990911
"16 Champasak",16,2017,7,4,80,723745,0,24.6857142857143,32.1,17.2142857142857,-0.64042906990911
"16 Champasak",16,2017,8,4,139,723745,0,28.6571428571429,34.9857142857143,22.3142857142857,-0.64042906990911
"16 Champasak",16,2017,9,6,147,723745,0,27.1285714285714,34.6142857142857,19.5714285714286,-0.64042906990911
"16 Champasak",16,2017,10,5,147,723745,0,29.1428571428571,34.7428571428571,23.4857142857143,-0.64042906990911
"16 Champasak",16,2017,11,6,147,723745,7.3,30.6428571428571,36.0857142857143,25.1571428571429,-0.519762021713971
"16 Champasak",16,2017,12,2,135,723745,39.6,29.5428571428571,34.5,24.5285714285714,0.0141483422179465
"16 Champasak",16,2017,13,3,96,723745,0,28.7,33.9714285714286,23.3857142857143,-0.64042906990911
"16 Champasak",16,2017,14,0,91,723745,3,28.7142857142857,34.3142857142857,23.0714285714286,-0.590839872020697
"16 Champasak",16,2017,15,0,84,723745,63.2,31.3,36.3428571428571,26.1857142857143,0.404250032273465
"16 Champasak",16,2017,16,12,98,723745,13.8,31.4,35.8571428571429,26.8857142857143,-0.412318759622409
"16 Champasak",16,2017,17,10,57,723745,102,29.8285714285714,34.7285714285714,24.8857142857143,1.04560365829695
"16 Champasak",16,2017,18,16,81,723745,2.1,30.2714285714286,34.5714285714286,25.9,-0.605716631387221
